legacy_org_id,cohort,organization_name,normalized_name,aliases,roster_status,consultants,evaluators,sector,region,target_group,supervisor,start_date_raw,start_date_iso,graduation_date_raw,graduation_date_iso,source_files,source_rows,record_hash_sha256
LEG-ORG-B3-011,3,جمعية عبق الشبابية,جمعيهعبقالشبابيه,,PRIMARY_ROSTER,ظافر القرني,أحمد خواجي,,منطقة عسير,,المركز الوطني لتنمية القطاع غير الربحي,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!12 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية عبق الشبابية!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية عبق الشبابية!2,f30357b0bf2d2296031c1fef6a5c6a525e160db72860c869e590eb13da868d03
LEG-ORG-B3-012,3,جمعية تحفيظ القرآن الكريم بمحايل عسير ( تَعَاهَد),جمعيهتحفيظالقرانالكريمبمحايلعسيرتعاهد,جمعية محايل عسير ( تَعَاهَد),PRIMARY_ROSTER,ظافر القرني,أحمد خواجي,,منطقة عسير,,وزارة الشؤون الإسلامية,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!13 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية محايل عسير ( تَعَاهَد)!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية محايل عسير ( تَعَاهَد)!2,8cf7b7bb0e9491505acaddfc392c871960de664bb0c98ef3aa9beb4b9f47e7d0
LEG-ORG-B3-013,3,جمعية أفق لتطوير العمل الخيري والتطوعي,جمعيهافقلتطويرالعملالخيريوالتطوعي,جمعية أفق لتطوير العمل الخيري,PRIMARY_ROSTER,ظافر القرني,أحمد خواجي,,منطقة عسير,,المركز الوطني لتنمية القطاع الغير ربحي,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!14 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية أفق لتطوير العمل الخيري!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية أفق لتطوير العمل الخيري!2,f03ade07302cdc24728b067f0ce684112216e65fbe66c30c5795550b32fd6f80
LEG-ORG-B3-014,3,جمعية افاق الشبابية,جمعيهافاقالشبابيه,,PRIMARY_ROSTER,ظافر القرني,أحمد خواجي,,منطقة جازان,,مركز التنمية بمنطقة جازان,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!15 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية افاق الشبابية!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية افاق الشبابية!2,5de5be0fcb922511a3b9179fc9e3f7eeb151b7d0c0d2fc0ded12fe472a1d26fa
LEG-ORG-B3-015,3,جمعية خبرات التعليمة,جمعيهخبراتالتعليمه,,PRIMARY_ROSTER,ظافر القرني,أحمد خواجي,التعليم,منطقة جازان,,وزارة التعليم,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!16 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية خبرات التعليمة!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية خبرات التعليمة!2,564cdf9a7648ea82fb64d9f75c017c26fe6e6a4f27aba21772b1701f45b88521
LEG-ORG-B3-016,3,جمعية مواساة لإكرام الموتى بعسير,جمعيهمواساهلاكرامالموتيبعسير,جمعية مواساة لإكرام الموتى | جمعية مواساة لإكرام الموتى بعسي,PRIMARY_ROSTER,إسراء باقيس,خالد القرني,,منطقة عسير,,البلدية ولإسكان,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!17 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية مواساة لإكرام الموتى!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية مواساة لإكرام الموتى بعسي!2,1bb103ceed2d6bc43a6cab4bc702bf8ff9258f8aa17a8bbb474e36348e60d96d
LEG-ORG-B3-017,3,جمعية مرفأ للخدمات الاسرية,جمعيهمرفاللخدماتالاسريه,,PRIMARY_ROSTER,إسراء باقيس,خالد القرني,الاسرة,منطقة جازان,,المركز الوطني للقطاع الغير ربحي,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!18 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية مرفأ للخدمات الاسرية!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية مرفأ للخدمات الاسرية!2,221ad47505a14b187b242f05fd06bec0d98940a730fa4fc1ad2e0e136355198d
LEG-ORG-B3-018,3,جمعية الإسكان التنموي بعسير,جمعيهالاسكانالتنمويبعسير,,PRIMARY_ROSTER,إسراء باقيس,خالد القرني,الاسكان,منطقة عسير,,وزارة البلديات والإسكان,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!19 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية الإسكان التنموي بعسير!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية الإسكان التنموي بعسير!2,526b3041e879523e1886375304b7425ad1422609b156293b4f4244c1bbb4eeb1
LEG-ORG-B3-019,3,جمعية عمارة للعناية بالمساجد بجازان,جمعيهعمارهللعنايهبالمساجدبجازان,جمعية عمارة للعناية بالمساجد,PRIMARY_ROSTER,إسراء باقيس,خالد القرني,,منطقة جازان,,وزارة الشؤون الإسلامية والدعوة والإرشاد,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!20 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية عمارة للعناية بالمساجد!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية عمارة للعناية بالمساجد!2,e38bd5d16b86efb06294681fd93994a3f58bb43538bc78e1c4e86c1de8192623
LEG-ORG-B3-020,3,جمعية التنمية الأهلية بتبوك شيم,جمعيهالتنميهالاهليهبتبوكشيم,,PRIMARY_ROSTER,إسراء باقيس,خالد القرني,,منطقة تبوك,,المركز الوطني لتنمية القطاع غير الربحي,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!21 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية التنمية الأهلية بتبوك شيم!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية التنمية الأهلية بتبوك شيم!2,70ce975ead103b722dad31878e642d6ecbbb556b4623001fa069a55a4c185f7a
LEG-ORG-B3-021,3,جمعية التنمية الأهلية برفحاء,جمعيهالتنميهالاهليهبرفحاء,,PRIMARY_ROSTER,إسراء باقيس,خالد القرني,,منطقة الحدود الشمالية,,المركز الوطني لتنمية القطاع غير الربحي,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!22 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية التنمية الأهلية برفحاء!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية التنمية الأهلية برفحاء!2,0d694faab7389931999555d00dd1f98b2832ae6d82104e6064331ac049b1db8c
LEG-ORG-B3-022,3,تحفيظ تبوك,تحفيظتبوك,,PRIMARY_ROSTER,إسراء باقيس,خالد القرني,,منطقة تبوك,,الشؤون الاسلامية,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!23 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | تحفيظ تبوك!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | تحفيظ تبوك!2,75778cff20cceefa14f5dbe08bd00eb3436a65ffb9adb8233bdf70cbf990eb3a
LEG-ORG-B3-023,3,جمعية نُبل الشبابية,جمعيهنبلالشبابيه,,PRIMARY_ROSTER,إسراء باقيس,خالد القرني,,منطقة الجوف,,وزارة الموارد البشرية و التنمية الاجتماعية,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!24 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية نُبل الشبابية!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية نُبل الشبابية!2,3089fe87f3533ac6f5dbb157182f2ade5ab627e995ae00342389a62a58d3df92
LEG-ORG-B3-024,3,جمعية عطاء الاهلية بجدة,جمعيهعطاءالاهليهبجده,,PRIMARY_ROSTER,عزيز التوخي,,,منطقة مكة المكرمة,,وزارة الموارد البشرية والتنمية الاجتماعية,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!25 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية عطاء الاهلية بجدة!2,590187fb9d531f6c0165edd82c45646e581f7b2711ce52b6ea1dffca1a446a26
LEG-ORG-B3-025,3,جمعية نماء المكية للسقاية والرفادة,جمعيهنماءالمكيهللسقايهوالرفاده,جمعية نماء المكية للسقاية والرف,PRIMARY_ROSTER,عزيز التوخي,,,منطقة مكة المكرمة,,إداريا وماليا (المركز الوطني لتنمية القطاع غير الربحي ) فنيا (وزارة البيئة والمياة والزراعة),,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!26 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية نماء المكية للسقاية والرف!2,487a7799985193262141783caa00becf2b15dbe939d68556ffbe682cb4802fae
LEG-ORG-B3-026,3,جمعية حفظ النعمة,جمعيهحفظالنعمه,,PRIMARY_ROSTER,عزيز التوخي,,,منطقة المدينة المنورة,,وزراء الزراعة,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!27 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية حفظ النعمة!2,8c12c1b67ae53dbbf7e33749080b7500486d8c27ee7d0cc865a501c7f35f065f
LEG-ORG-B3-027,3,جمعية التنمية الإيجابية,جمعيهالتنميهالايجابيه,,PRIMARY_ROSTER,عزيز التوخي,,خدمة مجتمعية,منطقة مكة المكرمة,,المركز الوطني لتنمية القطاع الغير الربحي,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!28 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية التنمية الإيجابية!2,0ff3ea6ecc6e28cdc554583f28b984a3b0a25adf63b4e46a83027894c85c7cb6
LEG-ORG-B3-028,3,جمعية البر لقرى جنوب مكة,جمعيهالبرلقريجنوبمكه,,PRIMARY_ROSTER,عزيز التوخي,,خدمة مجتمعية,منطقة مكة المكرمة,,المركز الوطني لتنمية القطاع الغير ربحي,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!29 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية البر لقرى جنوب مكة!2,377b68dd73c9a68f20e8c98a8c9755fc375710089b5699a6e8137a05521ec44b
LEG-ORG-B3-029,3,جمعية خبير للمختبرات الطبية,جمعيهخبيرللمختبراتالطبيه,,PRIMARY_ROSTER,عزيز التوخي,,الصحة,منطقة مكة المكرمة,,وزارة الصحة,,,,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!30 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية خبير للمختبرات الطبية!2,2fb91e72a90cf24c7925bc9d6d85ddca7a837a8cc33090006c7d22a8a94e3cf7
LEG-ORG-B4-001,4,ديوان وزارة الداخلية,ديوانوزارهالداخليه,,PRIMARY_ROSTER,سعيد الغامدي,,,منطقة الرياض,,,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!2 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | ديوان وزارة الداخلية!2,9c03742c1563ba26dca9c04b352b5105ae4c2acf255145501d6a0e6e3bc0970b
LEG-ORG-B4-002,4,جمعية الخدمات الاجتماعية بنمران,جمعيهالخدماتالاجتماعيهبنمران,,PRIMARY_ROSTER,سعيد الغامدي,,خدمة مجتمعية,منطقة مكة المكرمة,,المركز الوطني لتنمية القطاع غير الربحي,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!3 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية الخدمات الاجتماعية بنمران!2,5d2c3d48453c29a97bf1567d0d8c95d500d9002021c3a0033f95a5fd5e3ce61f
LEG-ORG-B4-003,4,جمعية وسم للتصلب المتعدد,جمعيهوسمللتصلبالمتعدد,,PRIMARY_ROSTER,سعيد الغامدي,,الصحة,منطقة مكة المكرمة,,وزارة الصحه,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!4 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية وسم للتصلب المتعدد!2,c8bc056d20b57e117f59ff8c0695655fe92ce25d1fe26dafc5982e12887fde72
LEG-ORG-B4-004,4,جمعية التنمية الأهلية بأحد المسارحة,جمعيهالتنميهالاهليهباحدالمسارحه,جمعية التنمية الأهلية بأحد المس,PRIMARY_ROSTER,سعيد الغامدي,,,منطقة جازان,,المركز الوطني,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!5 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية التنمية الأهلية بأحد المس!2,9208c4f29376d74a4a788744ef59b452caedfcb771d730b7571925b3f1ddd963
LEG-ORG-B4-005,4,جمعية ترميم للتنمية,جمعيهترميمللتنميه,,PRIMARY_ROSTER,سعيد الغامدي,,الإسكان,منطقة مكة المكرمة,,وزارة الإسكان,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!6 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية ترميم للتنمية!2,244aa952a70e2aafc4a29f1b389ed933f594853a996d0f2bd80342e1c23bb009
LEG-ORG-B4-006,4,جمعية جمان التعليمية,جمعيهجمانالتعليميه,,PRIMARY_ROSTER,سعيد الغامدي,,التعليم,منطقة الرياض,,وزاره التعليم,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!7 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية جمان التعليمية!2,b32cc14d04575507429c7d67b8f8f4eb0d27b59251fe871e345eacc9c2751477
LEG-ORG-B4-007,4,جمعية أصول للمحتوى الدعوي,جمعيهاصولللمحتويالدعوي,,PRIMARY_ROSTER,سعيد الغامدي,,,منطقة الرياض,,المركز الوطني لتنمية القطاع غير الربحي,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!8 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية أصول للمحتوى الدعوي!2,66089708b3f5873596d117acaa365348a5d0cf8dce0f2f8e8754af4520ea918a
LEG-ORG-B4-008,4,هيئة تطويرمنطقة المدينة المنورة,هييهتطويرمنطقهالمدينهالمنوره,,PRIMARY_ROSTER,فهد ظافر,بندر الحارثي,,منطقة المدينة المنورة,,,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!9 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | هيئة تطويرمنطقة المدينة المنورة!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | هيئة تطويرمنطقة المدينة المنورة!2,b5fe44809e5b9036526061f331b2b19533784c2025b7ded76d06eaf6b67666fe
LEG-ORG-B4-009,4,جمعية مجلس حي اجيال الاجتماعي,جمعيهمجلسحياجيالالاجتماعي,,PRIMARY_ROSTER,فهد ظافر,بندر الحارثي,خدمة مجتمعية,منطقة الشرقية,,وزارة البلديات والإسكان,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!10 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | جمعية مجلس حي اجيال الاجتماعي!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | جمعية مجلس حي اجيال الاجتماعي!2,5afc031d22b83fe5472cce3ae130ac195a2e99d680e4bbd975772bfb94024ab5
LEG-ORG-B4-010,4,جمعية سقيا الخيرية,جمعيهسقياالخيريه,,PRIMARY_ROSTER,فهد ظافر,بندر الحارثي,,منطقة المدينة المنورة,,وزارة البيئة والمياه والزراعة,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!11 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | جمعية سقيا الخيرية!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | جمعية سقيا الخيرية!2,600422f5511e3163747b83e3228a74aafe510fc990d0881e3a46213bf460994c
LEG-ORG-B4-011,4,جمعية التنمية الأهلية ببداء,جمعيهالتنميهالاهليهببداء,,PRIMARY_ROSTER,فهد ظافر,بندر الحارثي,,منطقة تبوك,,المركز الوطني لتنمية القطاع غير الربحي,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!12 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | جمعية التنمية الأهلية ببداء!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | جمعية التنمية الأهلية ببداء!2,e82beedf32b9af59cda30f40bb1001a0343a1867ac36d985824c5f2584002654
LEG-ORG-B4-012,4,جمعية البر الخيرية بمركز حقال,جمعيهالبرالخيريهبمركزحقال,,PRIMARY_ROSTER,فهد ظافر,بندر الحارثي,,منطقة مكة المكرمة,,وزارة الموارد البشرية و التنمية الاجتماعية,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!13 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | جمعية البر الخيرية بمركز حقال!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | جمعية البر الخيرية بمركز حقال!2,fc4c8c0729d5b9214091dcc73c97aa14d019f177666896924de8d92395ce6b08
LEG-ORG-B4-013,4,جمعية حرف التعليمية,جمعيهحرفالتعليميه,,PRIMARY_ROSTER,فهد ظافر,بندر الحارثي,التعليم,منطقة جازان,,وزارة التعليم,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!14 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | جمعية حرف التعليمية!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | جمعية حرف التعليمية!2,8068b200cd3761089713dd4b53a3b24653813d35bf93dd47f2eb462041d41ddd
LEG-ORG-B4-014,4,هيئة تطوير محمية الإمام عبدالعزيز بن محمد الملكية,هييهتطويرمحميهالامامعبدالعزيزبنمحمدالملكيه,هيئة تطوير محمية الإمام | هيئة تطوير محمية الإمام عبدالعز,PRIMARY_ROSTER,فهد ظافر,بندر الحارثي,,منطقة الرياض,,,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!15 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | هيئة تطوير محمية الإمام!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | هيئة تطوير محمية الإمام عبدالعز!2,69eca9c04435bf28d6fa46cd96920475ca21c52370345f8b599de99e0ffaaf99
LEG-ORG-B4-015,4,التأمينات الاجتماعية,التاميناتالاجتماعيه,,PRIMARY_ROSTER,محمد الحليبي,محمد العبدالجبار,,منطقة الرياض,,,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!16 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | التأمينات الاجتماعية!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | التأمينات الاجتماعية!2,9c5af77a37a7d1d6325c863ec52b42771aad281aaa54bf208790afcd8ceb16d4
